#iteracion,cantidad clocks
1,29844946
2,29046594
3,28575675
4,28699480
5,28666530
6,28611503
7,28566394
8,28547199
9,28615789
10,28572505
11,28956987
12,28837520
13,28680046
14,28560068
15,28843865
16,28604507
17,28533812
18,28883028
19,29088493
20,29015803
21,28739043
22,28737664
23,28570249
24,28554791
25,28606169
26,28774879
27,28582411
28,28612996
29,28609115
30,28563638
31,28507418
32,28699654
33,28975329
34,28616005
35,28565845
36,28586058
37,28554971
38,28561675
39,29369489
40,29507825
41,30093765
42,30122931
43,29250732
44,28614429
45,28572747
46,28701505
47,28508380
48,28647092
49,28558598
50,28716308
51,29166259
52,29162701
53,29124087
54,28571145
55,28721381
56,28599190
57,28605497
58,28550236
59,28655149
60,28592791
61,28564453
62,28630988
63,29380885
64,29134719
65,28669758
66,28614561
67,28602899
68,28557837
69,28601565
70,28529288
71,28601966
72,28738087
73,28557717
74,28599934
75,28506411
76,29824714
77,29730637
78,29234276
79,29070038
80,28623747
81,28676132
82,28602613
83,28591443
84,28560438
85,28579876
86,28640508
87,28557112
88,28608765
89,28557956
90,28552615
91,28618618
92,28618146
93,28654460
94,28514037
95,28607896
96,28799614
97,28614452
98,28566373
99,28668403
100,28557930
